Num_incidente	id_duracion	id_descripcion	id_estado
INC002000012599	11275	11365	103
INC002000012600	11276	11366	101
INC002000012601	11277	11367	101
INC002000012602	11278	11368	101
INC002000012603	11279	11355	212
INC002000012604	11280	11370	103
INC002000012605	11281	11371	102
INC002000012606	11282	11372	108
INC002000012607	11283	11373	-1
INC002000012608	11284	11374	108
INC002000012609	11285	11375	108
INC002000012610	11286	11376	103
INC002000012611	11287	11377	108
INC002000012612	11288	11378	101
INC002000012613	11289	11379	103
INC002000012614	11290	11380	108
INC002000012615	11291	11381	103
INC002000012617	11292	11382	101
INC002000012618	11293	2457	101
INC002000012619	11294	11384	-1
INC002000012620	11295	11385	-1
INC002000012621	11296	11386	-1
INC002000012622	11297	11387	-1
INC002000012623	11298	2512	103
INC002000012624	11299	11389	101
INC002000012625	11300	11390	102
INC002000012626	11301	11391	118
INC002000012627	11302	11392	108
INC002000012628	11303	11393	102
INC002000012629	11304	11394	101
INC002000012630	11305	11395	-1
INC002000012631	11306	11281	101
INC002000012632	11307	11397	101
INC002000012633	11308	11398	108
INC002000012635	11309	11399	-1
INC002000012636	11310	11400	103
INC002000012637	11311	11401	102
INC002000012638	11312	11402	101
INC002000012639	11313	11403	108
INC002000012640	11314	11404	101
INC002000012641	11315	11405	118
INC002000012642	11316	11406	103
INC002000012643	11317	11407	101
INC002000012644	11318	11408	101
INC002000012645	11319	11409	108
INC002000012646	11320	11410	101
INC002000012647	11321	11411	101
INC002000012648	11322	11412	101
INC002000012649	11323	11413	101
INC002000012650	11324	11414	108
INC002000012651	11325	11415	103
INC002000012652	11326	11416	101
INC002000012653	11327	11417	101
INC002000012654	11328	11418	101
INC002000012655	11329	11419	102
INC002000012656	11330	11420	101
INC002000012657	11331	11421	103
INC002000012658	11332	11422	-1
INC002000012659	11333	11423	108
INC002000012660	11334	11424	101
INC002000012661	11335	11425	101
INC002000012662	11336	11426	103
INC002000012663	11337	11427	-1
INC002000012664	11338	11428	101
INC002000012665	11339	11429	102
INC002000012666	11340	11430	101
INC002000012667	11341	11431	108
INC002000012668	11342	11432	101
INC002000012669	11343	11433	101
INC002000012670	11344	11434	108
INC002000012671	11345	11435	103
INC002000012672	11346	11436	101
INC002000012673	11347	11437	-1
INC002000012674	11348	11438	103
INC002000012675	11349	11439	101
INC002000012676	11350	11440	108
INC002000012677	11351	11441	108
INC002000012678	11352	11442	108
INC002000012679	11353	11443	108
INC002000012680	11354	11444	101
INC002000012681	11355	11445	103
INC002000012682	11356	11446	108
INC002000012683	11357	11447	102
INC002000012684	11358	11448	101
INC002000012685	11359	11449	101
INC002000012686	11360	11450	108
INC002000012687	11361	11451	108
INC002000012688	11362	11452	118
INC002000012689	11363	2213	136
INC002000012690	11364	2213	136
INC002000012691	11365	2213	136
INC002000012692	11366	2213	136
INC002000012693	11367	2213	136
INC002000012694	11368	8818	101
INC002000012695	11369	11459	101
INC002000012696	11370	11460	101
INC002000012697	11371	11461	118
INC002000012698	11372	7363	101
INC002000012699	11373	11463	103
INC002000012700	11374	5599	108
INC002000012701	11375	11465	101
INC002000012702	11376	11466	101
INC002000012703	11377	11467	103
INC002000012704	11378	11468	103
INC002000012705	11379	11469	101
INC002000012706	11380	11470	101
INC002000012707	11381	11471	101
INC002000012708	11382	11472	101
INC002000012709	11383	11473	11181
INC002000012710	11384	11474	118
INC002000012711	11385	11475	102
INC002000012712	11386	11476	108
INC002000012713	11387	11477	108
INC002000012714	11388	11478	419
INC002000012715	11389	11479	101
INC002000012716	11390	11480	101
INC002000012717	11391	11481	102
INC002000012718	11392	11482	101
INC002000012719	11393	11483	101
INC002000012720	11394	11484	108
INC002000012721	11395	1888	101
INC002000012722	11396	11486	103
INC002000012723	11397	11487	108
INC002000012724	11398	11488	103
INC002000012725	11399	11489	101
INC002000012726	11400	11490	108
INC002000012727	11401	11491	103
INC002000012728	11402	11492	101
INC002000012729	11403	11493	103
INC002000012730	11404	11494	281
INC002000012731	11405	11495	281
INC002000012732	11406	11496	108
INC002000012733	11407	11497	102
INC002000012734	11408	11498	102
INC002000012735	11409	11499	103
INC002000012736	11410	11500	281
INC002000012737	11411	11500	102
INC002000012738	11412	11502	103
INC002000012739	11413	11503	108
INC002000012740	11414	8622	101
INC002000012741	11415	11505	108
INC002000012742	11416	11207	281
INC002000012743	11417	11507	103
INC002000012744	11418	11207	102
INC002000012745	11419	11509	103
INC002000012746	11420	11510	136
INC002000012747	11421	11510	102
INC002000012748	11422	11207	102
INC002000012749	11423	11513	281
INC002000012750	11424	11514	108
INC002000012751	11425	11515	108
INC002000012752	11426	11516	101
INC002000012753	11427	11517	118
INC002000012754	11428	11518	103
INC002000012755	11429	11519	101
INC002000012756	11430	11520	103
INC002000012757	11431	11521	101
INC002000012758	11432	11522	118
INC002000012759	11433	11523	101
INC002000012760	11434	11524	101
INC002000012761	11435	11525	101
INC002000012762	11436	11526	-1
INC002000012763	11437	11527	107
INC002000012764	11438	11528	103
INC002000012765	11439	11529	108
INC002000012766	11440	11530	102
INC002000012767	11441	11531	101
INC002000012768	11442	11532	103
INC002000012769	11443	11533	103
INC002000012770	11444	11534	108
INC002000012771	11445	11535	103
INC002000012772	11446	11536	103
INC002000012773	11447	11537	103
INC002000012774	11448	11538	108
INC002000012775	11449	11539	118
INC002000012776	11450	11540	212
INC002000012777	11451	11540	103
INC002000012778	11452	11542	102
INC002000012779	11453	10601	118
INC002000012780	11454	8924	101
INC002000012781	11455	11545	101
INC002000012782	11456	11546	-1
INC002000012783	11457	11547	101
INC002000012784	11458	11548	101
INC002000012785	11459	11549	101
INC002000012786	11460	11550	108
INC002000012787	11461	11551	108
INC002000012788	11462	11552	101
INC002000012789	11463	11553	101
INC002000012790	11464	5894	101
INC002000012791	11465	11555	101
INC002000012792	11466	11556	103
INC002000012793	11467	11557	103
INC002000012794	11468	11558	103
INC002000012795	11469	11559	108
INC002000012796	11470	11560	102
INC002000012797	11471	11561	103
INC002000012798	11472	11562	101
INC002000012799	11473	11563	101
INC002000012800	11474	11564	101
INC002000012801	11475	11565	101
INC002000012802	11476	11566	-1
INC002000012803	11477	11567	101
INC002000012804	11478	11568	-1
INC002000012805	11479	11569	103
INC002000012806	11480	11570	101
INC002000012807	11481	11571	101
INC002000012808	11482	11572	108
INC002000012809	11483	11573	108
INC002000012810	11484	11574	101
INC002000012811	11485	11575	102
INC002000012812	11486	11576	108
INC002000012813	11487	11577	103
INC002000012814	11488	11578	8557
INC002000012815	11489	11579	103
INC002000012816	11490	11580	-1
INC002000012817	11491	11581	103
INC002000012818	11492	11582	108
INC002000012819	11493	11583	101
INC002000012820	11494	2262	101
INC002000012821	11495	11585	103
INC002000012822	11496	11586	101
INC002000012823	11497	11587	103
INC002000012824	11498	11588	118
INC002000012825	11499	11589	212
INC002000012826	11500	11590	212
INC002000012827	11501	11591	103
INC002000012828	11502	11592	101
INC002000012829	11503	11593	108
INC002000012830	11504	11594	101
INC002000012831	11505	11595	103
INC002000012832	11506	11596	101
INC002000012833	11507	11597	101
INC002000012834	11508	11598	101
INC002000012835	11509	11599	118
INC002000012836	11510	11600	103
INC002000012837	11511	11601	118
INC002000012838	11512	11602	118
INC002000012839	11513	11603	118
INC002000012840	11514	11604	118
INC002000012841	11515	11605	118
INC002000012842	11516	11606	118
INC002000012843	11517	11607	118
INC002000012844	11518	11608	118
INC002000012845	11519	11609	431
INC002000012846	11520	11610	118
INC002000012847	11521	321	101
INC002000012848	11522	2213	101
INC002000012849	11523	11613	103
INC002000012850	11524	11614	101
INC002000012851	11525	11615	103
INC002000012852	11526	11616	103
INC002000012853	11527	11617	136
INC002000012854	11528	11618	431
INC002000012855	11529	11619	103
INC002000012856	11530	11620	103
INC002000012857	11531	8738	101
INC002000012858	11532	11622	103
INC002000012859	11533	11623	101
INC002000012860	11534	11624	212
INC002000012861	11535	11625	101
INC002000012862	11536	11626	118
INC002000012863	11537	11627	136
INC002000012864	11538	11628	108
INC002000012865	11539	11629	431
INC002000012866	11540	11630	101
INC002000012867	11541	11631	118
INC002000012868	11542	1434	102
INC002000012869	11543	11633	212
INC002000012870	11544	11634	101
INC002000012871	11545	11635	102
INC002000012872	11546	11636	212
INC002000012873	11547	11637	103
INC002000012874	11548	11638	212
INC002000012875	11549	11639	103
INC002000012877	11550	11640	101
INC002000012878	11551	11641	101
INC002000012879	11552	11642	103
INC002000012880	11553	11643	101
INC002000012881	11554	11644	103
INC002000012882	11555	11645	212
INC002000012883	11556	3895	101
INC002000012884	11557	11647	108
INC002000012885	11558	11648	101
INC002000012886	11559	11649	118
INC002000012887	11560	11650	101
INC002000012888	11561	11651	101
INC002000012889	11562	2113	101
INC002000012890	11563	11653	103
INC002000012891	11564	11654	103
INC002000012892	11565	11655	103
INC002000012893	11566	11656	101
INC002000012894	11567	11657	101
INC002000012895	11568	11658	103
INC002000012896	11569	11659	101
INC002000012897	11570	11660	103
INC002000012898	11571	11661	101
INC002000012899	11572	11662	101
INC002000012900	11573	11663	101
INC002000012901	11574	11664	431
INC002000012902	11575	11665	108
INC002000012903	11576	11208	102
INC002000012904	11577	11667	431
INC002000012905	11578	11207	102
INC002000012906	11579	11669	102
INC002000012907	11580	11670	281
INC002000012908	11581	11497	102
INC002000012909	11582	11672	108
INC002000012910	11583	11673	101
INC002000012911	11584	11674	108
INC002000012912	11585	11675	101
INC002000012913	11586	11676	103
INC002000012914	11587	11677	103
INC002000012915	11588	11678	108
INC002000012916	11589	11679	212
INC002000012917	11590	11680	101
INC002000012918	11591	11681	108
INC002000012919	11592	11682	102
INC002000012920	11593	11683	101
INC002000012921	11594	11684	102
INC002000012922	11595	11685	103
INC002000012923	11596	11686	101
INC002000012924	11597	11687	101
INC002000012925	11598	11688	108
INC002000012926	11599	11689	101
INC002000012927	11600	11690	108
INC002000012928	11601	11691	103
INC002000012929	11602	11692	103
INC002000012930	11603	11693	101
INC002000012931	11604	11694	101
INC002000012932	11605	11695	103
INC002000012933	11606	11696	-1
INC002000012934	11607	11697	101
INC002000012935	11608	11698	103
INC002000012936	11609	11699	103
INC002000012937	11610	11700	101
INC002000012938	11611	11701	103
INC002000012939	11612	11702	101
INC002000012940	11613	11703	103
INC002000012941	11614	11704	108
INC002000012942	11615	11705	101
INC002000012943	11616	11706	101
INC002000012944	11617	11707	103
INC002000012945	11618	11706	118
INC002000012946	11619	11709	-1
INC002000012947	11620	11710	103
INC002000012948	11621	4721	101
INC002000012949	11622	11712	101
INC002000012950	11623	11713	102
INC002000012951	11624	11714	-1
INC002000012952	11625	11715	102
INC002000012953	11626	11716	101
INC002000012954	11627	11713	102
INC002000012955	11628	11718	102
INC002000012956	11629	11719	101
INC002000012957	11630	11720	101
INC002000012958	11631	11721	102
INC002000012959	11632	11721	102
INC002000012960	11633	11723	101
INC002000012961	11634	11724	108
INC002000012962	11635	11725	101
INC002000012963	11636	11726	118
INC002000012964	11637	11727	103
INC002000012965	11638	11728	118
INC002000012966	11639	11729	108
INC002000012967	11640	11730	102
INC002000012968	11641	11731	101
INC002000012969	11642	11732	108
INC002000012970	11643	11733	101
INC002000012971	11644	11734	108
INC002000012972	11645	11735	118
INC002000012973	11646	11736	101
INC002000012974	11647	11737	108
INC002000012975	11648	11738	419
INC002000012976	11649	11739	108
INC002000012977	11650	11740	101
INC002000012979	11651	11741	101
INC002000012981	11652	11742	103
INC002000012982	11653	11743	101
INC002000012983	11654	11744	102
INC002000012984	11655	10463	101
INC002000012985	11656	11746	103
INC002000012986	11657	11747	108
INC002000012987	11658	11748	101
INC002000012988	11659	11749	102
INC002000012989	11660	11750	103
INC002000012990	11661	11751	118
INC002000012991	11662	11613	103
INC002000012992	11663	11753	101
INC002000012993	11664	11754	118
INC002000012994	11665	11755	101
INC002000012995	11666	11756	101
INC002000012996	11667	11757	103
INC002000012997	11668	11758	101
INC002000012998	11669	11759	101
INC002000012999	11670	11760	101
INC002000013000	11671	11761	101
INC002000013001	11672	11762	101
INC002000013002	11673	11763	101
INC002000013003	11674	11764	101
INC002000013004	11675	11765	101
INC002000013005	11676	11766	101
INC002000013006	11677	11767	101
INC002000013007	11678	11768	103
INC002000013008	11679	11769	101
INC002000013009	11680	11770	101
INC002000013010	11681	11771	101
INC002000013011	11682	11772	212
INC002000013012	11683	11773	101
INC002000013013	11684	11774	103
INC002000013014	11685	11775	103
INC002000013015	11686	10149	101
INC002000013016	11687	11777	118
INC002000013017	11688	11778	118
INC002000013018	11689	11779	118
INC002000013019	11690	11780	101
INC002000013020	11691	11781	101
INC002000013021	11692	11782	212
INC002000013022	11693	10162	101
INC002000013023	11694	10593	103
INC002000013024	11695	5978	103
INC002000013025	11696	10773	103
INC002000013026	11697	11787	101
INC002000013027	11698	11788	118
INC002000013028	11699	7363	101
INC002000013029	11700	11790	103
INC002000013030	11701	11791	118
INC002000013031	11702	11792	101
INC002000013032	11703	11793	101
INC002000013033	11704	11794	101
INC002000013034	11705	11795	118
INC002000013035	11706	11796	108
INC002000013036	11707	10392	101
INC002000013037	11708	2205	101
INC002000013038	11709	931	101
INC002000013039	11710	11800	101
INC002000013040	11711	11801	103
INC002000013041	11712	11802	103
INC002000013042	11713	5837	101
INC002000013043	11714	11804	101
INC002000013044	11715	11805	108
INC002000013045	11716	2638	-1
INC002000013046	11717	2638	101
INC002000013047	11718	11808	102
INC002000013048	11719	11809	101
INC002000013049	11720	11207	102
INC002000013050	11721	11808	102
INC002000013051	11722	11510	102
INC002000013052	11723	11808	102
INC002000013053	11724	11814	108
INC002000013054	11725	11815	101
INC002000013055	11726	11816	103
INC002000013056	11727	11817	108
INC002000013057	11728	11818	118
INC002000013058	11729	11819	281
INC002000013059	11730	11820	101
INC002000013060	11731	11821	101
INC002000013061	11732	11822	103
INC002000013063	11733	11823	101
INC002000013064	11734	11824	101
INC002000013065	11735	11825	101
INC002000013066	11736	11826	101
INC002000013067	11737	11827	101
INC002000013068	11738	11828	101
INC002000013069	11739	11829	101
INC002000013070	11740	11830	101
INC002000013071	11741	11831	101
INC002000013072	11742	11832	101
INC002000013073	11743	11833	101
INC002000013074	11744	11834	101
INC002000013075	11745	11835	103
INC002000013076	11746	11836	103
INC002000013077	11747	11837	103
INC002000013078	11748	11838	118
INC002000013079	11749	11839	108
INC002000013080	11750	11840	108
INC002000013081	11751	11841	118
INC002000013082	11752	11842	103
INC002000013083	11753	11843	101
INC002000013084	11754	11844	108
INC002000013085	11755	11845	108
INC002000013086	11756	11846	103
INC002000013087	11757	11847	103
INC002000013089	11758	11848	118
INC002000013090	11759	11849	103
INC002000013091	11760	11850	108
INC002000013092	11761	11851	108
INC002000013093	11762	11852	103
INC002000013094	11763	11853	101
INC002000013095	11764	11854	101
INC002000013096	11765	11855	108
INC002000013097	11766	11856	-1
INC002000013098	11767	11857	8557
INC002000013099	11768	11858	101
INC002000013100	11769	11859	5708
INC002000013101	11770	11860	102
INC002000013102	11771	11861	-1
INC002000013103	11772	11862	118
INC002000013104	11773	11863	103
INC002000013105	11774	11864	118
INC002000013106	11775	11865	108
INC002000013107	11776	11866	419
INC002000013108	11777	11867	101
INC002000013109	11778	11868	101
INC002000013110	11779	11869	101
INC002000013111	11780	11870	108
INC002000013112	11781	11871	101
INC002000013113	11782	11872	118
INC002000013114	11783	11873	108
INC002000013115	11784	11874	108
INC002000013116	11785	11875	212
INC002000013117	11786	11876	101
INC002000013118	11787	11877	118
INC002000013119	11788	11878	101
INC002000013120	11789	11879	212
INC002000013121	11790	11879	101
INC002000013122	11791	9408	101
INC002000013123	11792	11882	101
INC002000013124	11793	11883	103
INC002000013125	11794	11884	103
INC002000013126	11795	11885	101
INC002000013127	11796	11886	101
INC002000013128	11797	11887	101
INC002000013129	11798	11888	212
INC002000013130	11799	11889	101
INC002000013131	11800	11890	103
INC002000013132	11801	11891	431
INC002000013133	11802	11892	101
INC002000013134	11803	11893	101
INC002000013135	11804	11894	101
INC002000013136	11805	11895	103
INC002000013137	11806	11896	101
INC002000013138	11807	11897	108
INC002000013139	11808	11898	665
INC002000013140	11809	2638	-1
INC002000013141	11810	11900	103
INC002000013142	11811	11901	118
INC002000013143	11812	11902	108
INC002000013144	11813	11903	108
INC002000013145	11814	11904	101
INC002000013146	11815	11905	-1
INC002000013147	11816	11906	101
INC002000013148	11817	113	103
INC002000013149	11818	11908	108
INC002000013150	11819	2205	103
INC002000013151	11820	931	118
INC002000013152	11821	11911	136
INC002000013153	11822	11912	118
INC002000013154	11823	11913	103
INC002000013155	11824	11914	118
INC002000013156	11825	11915	108
INC002000013157	11826	11916	103
INC002000013158	11827	11917	103
INC002000013159	11828	11918	136
INC002000013160	11829	11919	136
INC002000013161	11830	11920	103
INC002000013162	11831	11921	103
INC002000013163	11832	11922	-1
INC002000013164	11833	11923	103
INC002000013165	11834	11924	118
INC002000013166	11835	11925	103
INC002000013167	11836	11926	108
INC002000013168	11837	11927	103
INC002000013169	11838	11928	118
INC002000013170	11839	11503	108
INC002000013171	11840	11930	101
INC002000013172	11841	11931	101
INC002000013173	11842	11932	108
INC002000013174	11843	11933	118
INC002000013175	11844	11934	103
INC002000013176	11845	11935	136
INC002000013177	11846	11936	101
INC002000013178	11847	11937	118
INC002000013179	11848	11938	101
INC002000013180	11849	11939	136
INC002000013181	11850	11940	103
INC002000013182	11851	11941	103
INC002000013183	11852	11942	101
INC002000013184	11853	11943	101
INC002000013185	11854	11944	-1
INC002000013186	11855	11945	108
INC002000013187	11856	11946	101
INC002000013188	11857	11947	108
INC002000013189	11858	11948	118
INC002000013190	11859	11949	108
INC002000013191	11860	11950	212
INC002000013192	11861	11951	101
INC002000013193	11862	11952	136
INC002000013194	11863	11953	212
INC002000013195	11864	11954	212
INC002000013196	11865	11955	431
INC002000013197	11866	11956	-1
INC002000013198	11867	11957	103
INC002000013199	11868	11958	108
INC002000013200	11869	11959	101
INC002000013201	11870	11960	103
INC002000013202	11871	11961	-1
INC002000013203	11872	11962	101
INC002000013204	11873	11963	101
INC002000013205	11874	11964	103
INC002000013206	11875	11965	431
INC002000013207	11876	11966	108
INC002000013208	11877	11967	101
INC002000013209	11878	11968	103
INC002000013210	11879	10463	101
INC002000013211	11880	11970	101
INC002000013212	11881	11971	103
INC002000013213	11882	11972	101
INC002000013214	11883	4181	103
INC002000013215	11884	11974	103
INC002000013216	11885	11975	102
INC002000013217	11886	11976	101
INC002000013218	11887	11977	118
INC002000013219	11888	11978	101
INC002000013220	11889	11979	101
INC002000013221	11890	11980	108
INC002000013222	11891	11981	101
INC002000013223	11892	11982	108
INC002000013224	11893	11983	-1
INC002000013225	11894	11984	102
INC002000013226	11895	11985	101
INC002000013227	11896	11986	101
INC002000013228	11897	11987	431
INC002000013229	11898	11988	101
INC002000013230	11899	11989	101
INC002000013231	11900	11990	101
INC002000013232	11901	11991	103
INC002000013233	11902	11992	103
INC002000013234	11903	9408	103
INC002000013235	11904	11994	101
INC002000013236	11905	11995	103
INC002000013237	11906	11996	101
INC002000013238	11907	11997	108
INC002000013239	11908	11998	102
INC002000013240	11909	11999	118
INC002000013241	11910	12000	101
INC002000013242	11911	12001	101
INC002000013243	11912	12002	101
INC002000013244	11913	12003	118
INC002000013245	11914	11808	102
INC002000013246	11915	11808	102
INC002000013247	11916	12006	103
INC002000013248	11917	12007	136
INC002000013249	11918	12008	108
INC002000013250	11919	12009	103
INC002000013251	11920	12010	108
INC002000013252	11921	12011	108
INC002000013253	11922	12012	101
INC002000013254	11923	12013	-1
INC002000013255	11924	12014	101
INC002000013256	11925	12015	101
INC002000013257	11926	12016	118
INC002000013258	11927	12017	103
INC002000013259	11928	12018	136
INC002000013260	11929	10678	103
INC002000013261	11930	10362	-1
INC002000013262	11931	12021	103
INC002000013263	11932	12022	212
INC002000013264	11933	12023	101
INC002000013265	11934	6115	108
INC002000013266	11935	12025	108
INC002000013267	11936	12026	103
INC002000013268	11937	12027	103
INC002000013269	11938	12028	108
INC002000013270	11939	12029	103
INC002000013271	11940	12030	101
INC002000013272	11941	12031	103
INC002000013273	11942	12032	101
INC002000013274	11943	12033	103
INC002000013275	11944	12034	101
INC002000013276	11945	2638	101
INC002000013277	11946	12036	101
INC002000013278	11947	12037	101
INC002000013279	11948	12038	103
INC002000013280	11949	12039	101
INC002000013281	11950	12040	101
INC002000013282	11951	12041	101
INC002000013283	11952	12042	103
INC002000013284	11953	12043	-1
INC002000013285	11954	12044	101
INC002000013286	11955	12045	103
INC002000013287	11956	12046	103
INC002000013288	11957	12047	101
INC002000013289	11958	12048	101
INC002000013290	11959	4730	101
INC002000013291	11960	12050	103
INC002000013292	11961	12051	101
INC002000013293	11962	12052	101
INC002000013294	11963	4066	103
INC002000013295	11964	12054	101
INC002000013296	11965	4721	101
INC002000013297	11966	9143	101
INC002000013298	11967	12057	108
INC002000013299	11968	2768	103
INC002000013300	11969	12059	4838
INC002000013301	11970	12060	103
INC002000013302	11971	12061	103
INC002000013303	11972	12062	136
INC002000013304	11973	12063	103
INC002000013305	11974	12064	103
INC002000013306	11975	12065	103
INC002000013307	11976	12066	103
INC002000013308	11977	12067	118
INC002000013309	11978	12068	103
INC002000013310	11979	12069	118
INC002000013311	11980	12070	101
INC002000013312	11981	12071	-1
INC002000013313	11982	12072	118
INC002000013314	11983	12073	103
INC002000013315	11984	12074	101
INC002000013316	11985	12075	102
INC002000013317	11986	12076	118
INC002000013318	11987	12077	101
INC002000013319	11988	12078	118
INC002000013320	11989	12079	101
INC002000013321	11990	12080	103
INC002000013322	11991	12081	103
INC002000013323	11992	11347	102
INC002000013324	11993	12083	108
INC002000013325	11994	12084	101
INC002000013326	11995	12085	101
INC002000013327	11996	12086	101
INC002000013328	11997	12087	101
INC002000013329	11998	12088	101
INC002000013330	11999	12089	101
INC002000013331	12000	12090	103
INC002000013332	12001	11579	103
INC002000013333	12002	12092	101
INC002000013335	12003	12093	103
INC002000013336	12004	11854	101
INC002000013337	12005	12095	281
INC002000013338	12006	12096	118
INC002000013339	12007	12097	101
INC002000013340	12008	12098	101
INC002000013341	12009	12099	101
INC002000013342	12010	8379	101
INC002000013343	12011	12101	101
INC002000013344	12012	12102	108
INC002000013345	12013	7649	108
INC002000013346	12014	12104	103
INC002000013347	12015	11775	101
INC002000013348	12016	12106	108
INC002000013349	12017	12107	103
INC002000013350	12018	12108	103
INC002000013351	12019	12109	101
INC002000013352	12020	12110	-1
INC002000013353	12021	12111	-1
INC002000013354	12022	12112	101
INC002000013355	12023	12113	101
INC002000013356	12024	12114	103
INC002000013357	12025	12115	118
INC002000013358	12026	12116	101
INC002000013359	12027	12117	101
INC002000013360	12028	11892	101
INC002000013361	12029	12119	103
INC002000013362	12030	2262	103
INC002000013363	12031	12121	101
INC002000013364	12032	2262	101
INC002000013365	12033	2262	101
INC002000013366	12034	12124	101
INC002000013367	12035	2262	101
INC002000013368	12036	2262	101
INC002000013369	12037	2262	101
INC002000013370	12038	12128	101
INC002000013371	12039	12129	101
INC002000013372	12040	12130	101
INC002000013373	12041	12131	103
INC002000013374	12042	12132	103
INC002000013375	12043	12133	101
INC002000013376	12044	12134	101
INC002000013377	12045	12135	103
INC002000013378	12046	12136	103
INC002000013379	12047	12137	102
INC002000013380	12048	12138	101
INC002000013381	12049	12139	101
INC002000013382	12050	12140	101
INC002000013383	12051	12141	108
INC002000013384	12052	12142	108
INC002000013385	12053	12143	431
INC002000013386	12054	12144	-1
INC002000013387	12055	12145	-1
INC002000013388	12056	12146	118
INC002000013389	12057	12147	108
INC002000013390	12058	12148	118
INC002000013391	12059	12149	103
INC002000013392	12060	12150	101
INC002000013393	12061	12151	103
INC002000013394	12062	12152	101
INC002000013395	12063	12153	103
INC002000013396	12064	12154	12154
INC002000013397	12065	12155	101
INC002000013398	12066	12156	101
INC002000013399	12067	12157	108
INC002000013400	12068	12158	108
INC002000013401	12069	10981	108
INC002000013402	12070	12160	101
INC002000013403	12071	12161	101
INC002000013404	12072	12162	103
INC002000013405	12073	12163	101
INC002000013406	12074	12164	103
INC002000013407	12075	1152	118
INC002000013408	12076	12166	212
INC002000013409	12077	12167	101
INC002000013410	12078	12168	-1
INC002000013411	12079	12169	103
INC002000013412	12080	12170	281
INC002000013413	12081	12171	101
INC002000013414	12082	12172	101
INC002000013415	12083	113	101
INC002000013416	12084	931	118
INC002000013417	12085	2205	103
INC002000013418	12086	12176	-1
INC002000013419	12087	12177	-1
INC002000013420	12088	12178	-1
INC002000013421	12089	12179	103
INC002000013422	12090	12180	101
INC002000013423	12091	12181	103
INC002000013424	12092	12182	103
INC002000013425	12093	12183	103
INC002000013426	12094	12184	103
INC002000013427	12095	12185	102
INC002000013428	12096	12186	101
INC002000013429	12097	12187	212
INC002000013430	12098	12188	103
INC002000013431	12099	12189	118
INC002000013432	12100	12190	118
INC002000013433	12101	12191	118
INC002000013434	12102	10463	101
INC002000013435	12103	12193	101
INC002000013436	12104	12194	108
INC002000013438	12105	12195	103
INC002000013440	12106	12196	108
INC002000013441	12107	12197	118
INC002000013442	12108	12198	-1
INC002000013443	12109	12199	101
INC002000013444	12110	12200	101
INC002000013445	12111	12201	101
INC002000013446	12112	12202	101
INC002000013447	12113	12203	103
INC002000013448	12114	12204	-1
INC002000013449	12115	12205	103
INC002000013450	12116	12206	118
INC002000013451	12117	12207	101
INC002000013452	12118	11520	101
INC002000013453	12119	12209	101
INC002000013454	12120	12210	108
INC002000013455	12121	12211	118
INC002000013456	12122	12212	108
INC002000013457	12123	12213	101
INC002000013458	12124	12214	101
INC002000013459	12125	12215	108
INC002000013460	12126	12216	103
INC002000013461	12127	12217	108
INC002000013462	12128	12218	103
INC002000013463	12129	12219	-1
INC002000013464	12130	12220	212
INC002000013465	12131	12221	-1
INC002000013466	12132	12222	101
INC002000013467	12133	12223	101
INC002000013468	12134	12224	101
INC002000013469	12135	12225	103
INC002000013470	12136	12226	103
INC002000013471	12137	4066	101
INC002000013472	12138	12228	101
INC002000013473	12139	12229	101
INC002000013474	12140	11192	101
INC002000013475	12141	12231	118
INC002000013476	12142	12232	101
INC002000013477	12143	12233	101
INC002000013478	12144	12234	103
INC002000013479	12145	9408	103
INC002000013480	12146	12236	108
INC002000013481	12147	12237	103
INC002000013482	12148	12238	101
INC002000013483	12149	12239	101
INC002000013484	12150	12240	101
INC002000013485	12151	12241	103
INC002000013486	12152	12242	103
INC002000013487	12153	12243	101
INC002000013488	12154	12244	101
INC002000013489	12155	11991	101
INC002000013490	12156	12246	101
INC002000013491	12157	12247	101
INC002000013492	12158	12248	102
INC002000013493	12159	12249	101
INC002000013494	12160	12250	101
INC002000013495	12161	12251	101
INC002000013496	12162	12252	103
INC002000013497	12163	12253	101
INC002000013498	12164	12254	118
INC002000013499	12165	12248	103
INC002000013500	12166	12256	101
INC002000013501	12167	12257	103
INC002000013502	12168	12258	101
INC002000013503	12169	12259	103
INC002000013504	12170	12260	101
INC002000013505	12171	12261	103
INC002000013506	12172	12262	103
INC002000013507	12173	12263	103
INC002000013508	12174	12264	108
INC002000013509	12175	12265	108
INC002000013510	12176	12266	101
INC002000013511	12177	12267	101
INC002000013512	12178	12268	108
INC002000013513	12179	1888	101
INC002000013514	12180	12270	101
INC002000013515	12181	1888	101
INC002000013516	12182	11892	101
INC002000013517	12183	12273	118
INC002000013518	12184	12274	108
INC002000013519	12185	12155	103
INC002000013520	12186	12276	101
INC002000013521	12187	6222	101
INC002000013522	12188	12278	118
INC002000013523	12189	12279	108
INC002000013524	12190	12280	108
INC002000013525	12191	12281	101
INC002000013526	12192	12282	101
INC002000013527	12193	12283	101
INC002000013528	12194	12284	-1
INC002000013529	12195	12285	107
INC002000013530	12196	12286	101
INC002000013531	12197	12287	103
INC002000013532	12198	12288	4838
INC002000013533	12199	12289	101
INC002000013534	12200	12290	101
INC002000013535	12201	12291	108
INC002000013536	12202	12292	101
